state_id,serial_id,parameter,comparison,left_error,right_error,absolute_error_gain,numerical_uncertainty,status
baseline-best-28,27,C,input-to-joint,-0.002771919697181824,7.495599610995995e-07,0.0027711701372207242,0.0,unqualified
baseline-best-28,27,A,frozen-to-joint,-0.006558805813414281,0.004201516555992768,0.002357289257421513,1.580957587066223e-13,unqualified
baseline-best-28,27,C,frozen-to-joint,-0.0024545803025513013,7.495599610995995e-07,0.0024538307425902017,3.519406988061746e-14,unqualified
baseline-best-28,28,A,input-to-frozen,-0.005633297014762562,-0.007675749323030168,-0.002042452308267606,1.2434497875801753e-14,regressed
baseline-best-28,28,C,input-to-frozen,0.005042546235085599,0.005189328302459328,-0.00014678206737372967,1.1102230246251565e-16,regressed
baseline-best-28,28,A,input-to-joint,-0.005633297014762562,-0.0016422862389031678,0.003991010775859394,0.0,unqualified
baseline-best-28,28,C,input-to-joint,0.005042546235085599,0.00020964955035285282,0.004832896684732746,0.0,unqualified
baseline-best-28,28,A,frozen-to-joint,-0.007675749323030168,-0.0016422862389031678,0.006033463084127,1.2434497875801753e-14,unqualified
baseline-best-28,28,C,frozen-to-joint,0.005189328302459328,0.00020964955035285282,0.004979678752106476,1.1102230246251565e-16,unqualified
baseline-best-28,29,A,input-to-frozen,-0.0009615560900231301,0.004962090570490574,-0.004000534480467444,9.769962616701378e-15,regressed
baseline-best-28,29,C,input-to-frozen,-0.0020635519892914234,-0.002700634710929517,-0.0006370827216380937,8.881784197001252e-16,regressed
baseline-best-28,29,A,input-to-joint,-0.0009615560900231301,-0.0004755436885526265,0.0004860124014705036,0.0,unqualified
baseline-best-28,29,C,input-to-joint,-0.0020635519892914234,-2.1479272805935423e-05,0.002042072716485488,0.0,unqualified
baseline-best-28,29,A,frozen-to-joint,0.004962090570490574,-0.0004755436885526265,0.004486546881937947,9.769962616701378e-15,unqualified
baseline-best-28,29,C,frozen-to-joint,-0.002700634710929517,-2.1479272805935423e-05,0.0026791554381235816,8.881784197001252e-16,unqualified
baseline-best-28,30,A,input-to-frozen,-0.002936157475828871,0.004241122953964727,-0.0013049654781358555,8.881784197001252e-15,regressed
baseline-best-28,30,C,input-to-frozen,-0.0017286175964041917,-0.0023772779585123915,-0.0006486603621081999,5.551115123125783e-16,regressed
baseline-best-28,30,A,input-to-joint,-0.002936157475828871,0.00015504506336405655,0.0027811124124648146,0.0,unqualified
baseline-best-28,30,C,input-to-joint,-0.0017286175964041917,-1.4835344491759273e-06,0.0017271340619550157,0.0,unqualified
baseline-best-28,30,A,frozen-to-joint,0.004241122953964727,0.00015504506336405655,0.00408607789060067,8.881784197001252e-15,unqualified
baseline-best-28,30,C,frozen-to-joint,-0.0023772779585123915,-1.4835344491759273e-06,0.0023757944240632156,5.551115123125783e-16,unqualified
baseline-best-28,31,A,input-to-frozen,0.013791787974002823,0.012957591852793549,0.0008341961212092741,1.7763568394002505e-15,improved
baseline-best-28,31,C,input-to-frozen,-0.0014998332693226812,-0.002683910785466148,-0.001184077516143467,6.661338147750939e-16,regressed
baseline-best-28,31,A,input-to-joint,0.013791787974002823,0.005895385454254054,0.007896402519748769,0.0,unqualified
baseline-best-28,31,C,input-to-joint,-0.0014998332693226812,6.956741639752018e-06,0.0014928765276829292,0.0,unqualified
baseline-best-28,31,A,frozen-to-joint,0.012957591852793549,0.005895385454254054,0.0070622063985394945,1.7763568394002505e-15,unqualified
baseline-best-28,31,C,frozen-to-joint,-0.002683910785466148,6.956741639752018e-06,0.002676954043826396,6.661338147750939e-16,unqualified
baseline-best-28,32,A,input-to-frozen,-0.014809909755252093,-0.029216483487839895,-0.014406573732587802,7.105427357601002e-15,regressed
baseline-best-28,32,C,input-to-frozen,-0.0031832221414902773,-0.0014257035342373214,0.0017575186072529558,3.0531133177191805e-16,improved
baseline-best-28,32,A,input-to-joint,-0.014809909755252093,0.052620092162695364,-0.03781018240744327,0.0,unqualified
baseline-best-28,32,C,input-to-joint,-0.0031832221414902773,-3.80615971135867e-05,0.0031451605443766906,0.0,unqualified
baseline-best-28,32,A,frozen-to-joint,-0.029216483487839895,0.052620092162695364,-0.02340360867485547,7.105427357601002e-15,unqualified
baseline-best-28,32,C,frozen-to-joint,-0.0014257035342373214,-3.80615971135867e-05,0.0013876419371237347,3.0531133177191805e-16,unqualified
baseline-best-28,33,A,input-to-frozen,0.008587026641086126,0.013642731133552743,-0.005055704492466617,3.552713678800501e-15,regressed
baseline-best-28,33,C,input-to-frozen,0.00491290601877814,0.004372275685133986,0.0005406303336441542,3.3306690738754696e-16,improved
baseline-best-28,33,A,input-to-joint,0.008587026641086126,-0.0286679371382359,-0.020080910497149773,0.0,unqualified
baseline-best-28,33,C,input-to-joint,0.00491290601877814,0.00019039406476872855,0.004722511954009412,0.0,unqualified
baseline-best-28,33,A,frozen-to-joint,0.013642731133552743,-0.0286679371382359,-0.015025206004683156,3.552713678800501e-15,unqualified
baseline-best-28,33,C,frozen-to-joint,0.004372275685133986,0.00019039406476872855,0.004181881620365258,3.3306690738754696e-16,unqualified
baseline-best-28,34,A,input-to-frozen,8.022648724193004e-05,-0.0002764228662774926,-0.00019619637903556253,7.105427357601002e-15,regressed
baseline-best-28,34,C,input-to-frozen,-0.002697266429450229,-0.0026318107643671373,6.545566508309175e-05,7.771561172376096e-16,improved
baseline-best-28,34,A,input-to-joint,8.022648724193004e-05,-0.0018860663393631683,-0.0018058398521212382,0.0,unqualified
baseline-best-28,34,C,input-to-joint,-0.002697266429450229,2.8868837854800766e-05,0.0026683975915954283,0.0,unqualified
baseline-best-28,34,A,frozen-to-joint,-0.0002764228662774926,-0.0018860663393631683,-0.0016096434730856757,7.105427357601002e-15,unqualified
baseline-best-28,34,C,frozen-to-joint,-0.0026318107643671373,2.8868837854800766e-05,0.0026029419265123366,7.771561172376096e-16,unqualified
baseline-best-28,35,A,input-to-frozen,0.006368341157410917,0.0010381308134554956,0.005330210343955422,2.1227464230832993e-13,improved
baseline-best-28,35,C,input-to-frozen,0.0016008851476972397,0.0014070437752850273,0.00019384137241221233,4.010680676458378e-14,improved
baseline-best-28,35,A,input-to-joint,0.006368341157410917,0.0005245824127886323,0.005843758744622285,0.0,unqualified
baseline-best-28,35,C,input-to-joint,0.0016008851476972397,-0.00017083379100418794,0.0014300513566930517,0.0,unqualified
baseline-best-28,35,A,frozen-to-joint,0.0010381308134554956,0.0005245824127886323,0.0005135484006668634,2.1227464230832993e-13,unqualified
baseline-best-28,35,C,frozen-to-joint,0.0014070437752850273,-0.00017083379100418794,0.0012362099842808394,4.010680676458378e-14,unqualified
