parameters,prediction,serial_id,n,A,B,C,truth_A,truth_B,truth_C,error_A,error_B,error_C,reference_A,reference_B,reference_C,qualified,stationarity,condition,reference_difference,loss
ABC,matched,18,200,5.999999947686974,0.4999999987021746,-0.1789999953625514,6.0,0.5,-0.179,-5.231302591113263e-08,-1.2978254027018465e-09,4.637448591804372e-09,6.000000184391346,0.5000000045889518,-0.17900001240797622,True,3.967487754284289e-11,15.744147007614039,3.945072739742161e-08,4.0613940165641856e-16
ABC,matched,19,200,5.999999920321541,0.49999999769439424,-0.1819999939551182,6.0,0.5,-0.182,-7.967845938594564e-08,-2.305605761865337e-09,6.044881789568635e-09,6.000000153980801,0.5000000035085731,-0.18200001078848113,True,3.927532830173336e-11,15.73684449615606,3.8943209138706354e-08,4.784016016605796e-16
ABC,matched,20,200,7.000000047141943,0.5000000017251223,-0.5900000023122334,7.0,0.5,-0.59,4.7141942793871294e-08,1.7251222672598487e-09,-2.3122334047442905e-09,7.0000000826699225,0.500000002523266,-0.5900000050082284,True,6.564355401668263e-12,14.936071665991372,5.075425607105752e-09,9.527855729804824e-16
ABC,matched,21,200,6.000000161921272,0.5000000030208329,0.2399999861191638,6.0,0.5,0.24,1.619212719461416e-07,3.0208329171443893e-09,-1.3880836202684321e-08,5.999999869414662,0.4999999961931319,0.24000000588783046,True,9.334234354726783e-10,16.790723681801335,4.8751100358450066e-08,6.208542978374972e-16
ABC,matched,22,200,6.000000107670571,0.5000000028984595,0.5579999992764962,6.0,0.5,0.558,1.0767057112559542e-07,2.898459472433501e-09,-7.235038124164817e-10,6.0000001664425255,0.5000000042091811,0.5579999954814249,True,1.324818261448279e-10,17.591765531418822,9.795325463987356e-09,1.008439912034491e-15
ABC,matched,23,200,7.999999951577933,0.4999999987463554,-0.6579999980435357,8.0,0.5,-0.658,-4.842206724475773e-08,-1.2536445770372495e-09,1.956464323882301e-09,7.9999999977248635,0.4999999996516098,-0.6580000015383843,True,7.448035797858713e-12,14.966305537003624,5.768366341782473e-09,6.624447077998133e-16
ABC,matched,24,200,5.9999999875958325,0.4999999993504596,-0.21499999873718578,6.0,0.5,-0.215,-1.2404167470947414e-08,-6.495404214490463e-10,1.2628142143089605e-09,6.00000019091607,0.5000000044359099,-0.21500001346062658,True,3.5271135367354685e-11,15.65494606622012,3.388670510358396e-08,6.466529005267833e-16
ABC,matched,25,200,5.999999961650521,0.49999999780947146,-0.1899999974837048,6.0,0.5,-0.19,-3.8349479147825605e-08,-2.1905285363388316e-09,2.5162951999835315e-09,6.000000187647347,0.5000000034396883,-0.1900000137857054,True,3.8279371101412034e-11,15.716860114360834,3.766613658635547e-08,5.852620015891631e-16
ABC,matched,26,200,5.9999998916054365,0.49999999667359407,0.1160000049119244,6.0,0.5,0.116,-1.0839456354716503e-07,-3.3264059284832115e-09,4.911924395001321e-09,5.99999990717035,0.49999999704363274,0.11600000384047647,True,7.682749343494575e-11,16.479435335636868,2.594152340515631e-09,6.606179045040532e-16
ABC,matched,27,200,6.9999998983669975,0.4999999968224908,-0.6039999918289084,7.0,0.5,-0.604,-1.0163300245835671e-07,-3.177509200202877e-09,8.171091581132828e-09,6.999999929491049,0.49999999752306423,-0.6039999941954441,True,5.747132155394895e-12,14.906524116309319,4.446293156257032e-09,7.247398749917986e-16
ABC,matched,28,200,5.99999990054217,0.499999997566694,0.9010000066917951,6.0,0.5,0.901,-9.94578304158722e-08,-2.4333060011372254e-09,6.691795118030086e-09,6.000000001955339,0.499999999724637,0.9010000004434245,True,1.7180764615903108e-10,18.460962141630187,1.6902194897441202e-08,7.023599518333158e-16
ABC,matched,29,200,6.999999836289054,0.4999999967345005,-0.9079999854754118,7.0,0.5,-0.908,-1.6371094613276682e-07,-3.265499481930334e-09,1.4524588198838728e-08,7.000000046559368,0.5000000016802053,-0.9080000021816417,True,1.6438635319894622e-09,14.268203830290178,3.003861609297586e-08,3.7699492667107604e-16
ABC,matched,30,200,6.9999998346947505,0.49999999694317404,-0.9059999856786348,7.0,0.5,-0.906,-1.6530524948876746e-07,-3.0568259590246782e-09,1.4321365204850167e-08,7.000000058307224,0.5000000022010224,-0.9060000034397434,True,1.7502897327709833e-09,14.272847428231794,3.1944638794874746e-08,4.869460106200722e-16
ABC,matched,31,200,6.999999934404782,0.4999999994615754,-0.5839999973261227,7.0,0.5,-0.584,-6.559521814608615e-08,-5.38424582696706e-10,2.673877230741084e-09,6.999999971981662,0.5000000003050088,-0.5840000001751611,True,6.939747406178842e-12,14.948933768125885,5.368125774923634e-09,8.731734935732796e-16
ABC,matched,32,200,6.000000334822475,0.5000000083735927,0.2349999807449971,6.0,0.5,0.235,3.348224746346773e-07,8.373592708110777e-09,-1.9255002897677898e-08,6.000000064999027,0.5000000020708548,0.23499999899462554,True,8.653464442443623e-10,16.77763896712279,4.497057216200224e-08,8.586870474781643e-16
ABC,matched,33,200,6.000000125993329,0.5000000031588956,0.5629999964535308,6.0,0.5,0.563,1.2599332865903534e-07,3.1588955895500703e-09,-3.5464691183761943e-09,6.000000185322413,0.5000000044811317,0.5629999926250957,True,1.3315062300307843e-10,17.60447659931172,9.888180487273654e-09,1.0006700809613973e-15
ABC,matched,34,200,8.000000118084563,0.500000002328177,-0.6630000115490565,8.0,0.5,-0.663,1.1808456257256239e-07,2.328176984534025e-09,-1.1549056488924236e-08,8.000000162532112,0.5000000032006382,-0.6630000149171991,True,7.1796566437032784e-12,14.957216997566405,5.555943592227077e-09,9.997891959119616e-16
ABC,matched,35,200,5.999999878298193,0.4999999959073942,-0.15299999127434902,6.0,0.5,-0.153,-1.217018068544462e-07,-4.092605809802308e-09,8.72565097953526e-09,6.000000139794101,0.5000000023846126,-0.1530000100288675,True,4.2745842324663994e-11,15.808398854004954,4.3582650250261597e-08,7.778973535945562e-16
ABC,matched,36,200,5.999999884488929,0.4999999969342435,0.02200000784709528,6.0,0.5,0.022,-1.155110709305518e-07,-3.0657564820124605e-09,7.847095282592642e-09,5.999999770482051,0.49999999418522184,0.022000015806658016,True,6.482339416663495e-11,16.24496812706828,1.9001146651827438e-08,8.089770867757136e-16
ABC,matched,37,200,6.999999976737545,0.4999999997833958,-0.2960000000988241,7.0,0.5,-0.296,-2.326245507333624e-08,-2.1660417903746065e-10,-9.882411555750537e-11,7.000000176476811,0.5000000040915064,-0.2960000146526506,True,3.08119107168473e-11,15.558337831245977,2.8534180140025135e-08,7.603716788360836e-16
ABC,matched,38,200,5.999999964814539,0.4999999987251448,-0.18199999919809895,6.0,0.5,-0.182,-3.518546076719531e-08,-1.2748552213892594e-09,8.019010455662112e-10,6.0000001984104285,0.5000000045372563,-0.18200001602815502,True,3.926761688690579e-11,15.736256386681626,3.893264692897598e-08,6.598821231513095e-16
ABC,matched,39,200,6.000000064860781,0.5000000018413504,-0.012000001392044319,6.0,0.5,-0.012,6.486078074630086e-08,1.8413504054848318e-09,-1.3920443183573772e-09,5.999999908299064,0.4999999980466957,-0.011999990404712798,True,6.045137411286377e-11,16.159939764943513,2.6093619131264828e-08,5.607317874792048e-16
ABC,matched,40,200,6.999999980529969,0.49999999986075466,-0.22499999613584104,7.0,0.5,-0.225,-1.9470030920842873e-08,-1.39245337482663e-10,3.864158965027897e-09,7.00000024122968,0.500000005430227,-0.22500001494988744,True,3.795593086709223e-11,15.709606530716654,3.724281453198508e-08,7.134250109077845e-16
ABC,matched,41,200,7.000000127856074,0.500000004153733,-0.5680000052879127,7.0,0.5,-0.568,1.2785607417242772e-07,4.153733024203632e-09,-5.2879127743210574e-09,7.000000170926292,0.5000000051182543,-0.5680000085462555,True,7.931827996222569e-12,14.982178070230773,6.152888080419512e-09,7.921200516216417e-16
ABC,matched,42,200,5.9999998011280224,0.4999999943866057,0.24600001428539955,6.0,0.5,0.246,-1.9887197755252828e-07,-5.613394304937458e-09,1.4285399557723011e-08,6.0000000842166905,0.5000000009890115,0.24599999517040394,True,8.890325524878298e-10,16.80618404740297,4.718144401487302e-08,8.687593985254582e-16
ABC,matched,43,200,6.000000023105434,0.5000000004480463,0.5699999973111352,6.0,0.5,0.57,2.3105434010517456e-08,4.480462667544316e-10,-2.688864797484314e-09,6.000000083138447,0.5000000017846062,0.5699999934410062,True,1.3391786183842343e-10,17.621767004728444,1.0005502065895015e-08,1.1012101581385434e-15
ABC,matched,44,200,8.000000083862677,0.5000000019780175,-0.6730000044133857,8.0,0.5,-0.673,8.386267680293713e-08,1.978017527548559e-09,-4.413385656931723e-09,8.000000124978751,0.5000000027860503,-0.6730000075330466,True,6.6473598856805435e-12,14.938363435402348,5.139509182328233e-09,7.16498134466772e-16
ABC,matched,45,200,5.999999920213179,0.4999999961424686,-0.2759999961040771,6.0,0.5,-0.276,-7.978682070586274e-08,-3.857531405415671e-09,3.8959229176072085e-09,6.000000073659455,0.5000000000174101,-0.27600000732384977,True,2.819174101002853e-11,15.503164586341255,2.5574379041017236e-08,6.287633299893723e-16
ABC,matched,46,200,5.9999998283234115,0.49999999666577755,0.7040000097156532,6.0,0.5,0.704,-1.716765885007021e-07,-3.334222453688085e-09,9.715653281894276e-09,5.999999903548633,0.49999999830985975,0.7040000049555668,True,1.4963606476331763e-10,17.96106073530338,1.2537537136112296e-08,5.870478558447764e-16
ABC,matched,47,200,8.000000060306895,0.5000000017967123,-0.7710000037026555,8.0,0.5,-0.771,6.03068954774244e-08,1.7967123344675429e-09,-3.7026555155250662e-09,8.00000000609416,0.5000000007182066,-0.7709999995389604,True,3.8801292688671785e-10,14.75771070967581,6.776591903165109e-09,7.305370890799897e-16
ABC,matched,48,200,8.000000061368224,0.500000001368157,-0.7610000029718935,8.0,0.5,-0.761,6.136822428004507e-08,1.368157032111128e-09,-2.971893509062795e-09,8.000000040549452,0.5000000009544928,-0.7610000013750382,True,2.0948516557385995e-10,14.776606764274968,2.6023465405025343e-09,6.168010175588629e-16
ABC,matched,49,200,7.000000039469119,0.5000000022120301,-0.5750000015033067,7.0,0.5,-0.575,3.946911864005642e-08,2.2120301146344445e-09,-1.5033067013447976e-09,7.000000079886917,0.500000003118065,-0.5750000045638899,True,7.451209859427172e-12,14.967555569937854,5.7739710765835624e-09,6.746659301280453e-16
ABC,matched,50,200,6.000000360310592,0.5000000097502003,0.23399997530899197,6.0,0.5,0.234,3.6031059202912274e-07,9.750200313796142e-09,-2.469100804369795e-08,6.000000091773841,0.5000000034762662,0.23399999347376113,True,8.619517444015682e-10,16.775853323867892,4.475612248864575e-08,7.971084925279636e-16
ABC,matched,51,200,5.9999998560155445,0.4999999955123064,0.5680000043646468,6.0,0.5,0.568,-1.4398445546959238e-07,-4.487693605614851e-09,4.364646866150679e-09,5.999999915793103,0.4999999968436018,0.5680000005100856,True,1.335779339266978e-10,17.616959085479476,9.962926623633109e-09,8.076908125885096e-16
ABC,matched,52,200,7.9999999683278435,0.4999999990510368,-0.6809999993083582,8.0,0.5,-0.681,-3.167215645305532e-08,-9.489631858095038e-10,6.916418548996717e-10,8.000000006950218,0.4999999998108562,-0.6810000022416371,True,6.2465316983813414e-12,14.923853879080585,4.827796824782435e-09,8.112148467942894e-16
ABC,matched,53,200,6.000000025356979,0.499999999934244,-0.20700000303834706,6.0,0.5,-0.207,2.535697873895515e-08,-6.575601174674262e-11,-3.0383470739359097e-09,6.000000235962311,0.5000000051952286,-0.20700001827059536,True,3.6259335486576197e-11,15.674775013079282,3.510088733371652e-08,7.04428316847628e-16
ABC,matched,54,200,6.000000079257858,0.500000002850715,-0.22300000340805864,6.0,0.5,-0.223,7.925785805440455e-08,2.850714997393311e-09,-3.4080586408524738e-09,6.000000275800184,0.5000000077727489,-0.2230000176588511,True,3.4360398581934235e-11,15.634970980759624,3.275705274854709e-08,6.049344389778862e-16
ABC,matched,55,200,5.999999846906324,0.49999999705344594,0.6930000083675715,6.0,0.5,0.693,-1.5309367640270466e-07,-2.9465540563045067e-09,8.367571524559025e-09,5.999999920825741,0.4999999986714251,0.6930000036830399,True,1.4840065749747848e-10,17.933285566046372,1.231990303821586e-08,7.047159044842953e-16
ABC,matched,56,200,8.000000080479296,0.5000000017470212,-0.7720000048736911,8.0,0.5,-0.772,8.04792961162093e-08,1.747021194375975e-09,-4.873691117346368e-09,8.000000022037877,0.5000000005842545,-0.772000000384692,True,4.107959082991675e-10,14.755849134412868,7.30517727843449e-09,8.673158945691491e-16
ABC,matched,57,200,8.000000052926154,0.5000000016154031,-0.7640000043461413,8.0,0.5,-0.764,5.292615412599844e-08,1.615403144583638e-09,-4.346141335709319e-09,8.000000020695415,0.5000000009747362,-0.764000001872991,True,2.6997874838200427e-10,14.77068032397442,4.02884234417512e-09,8.192381161758869e-16
ABC,matched,58,200,6.999999937508454,0.4999999976263719,-0.5849999951544692,7.0,0.5,-0.585,-6.249154616000396e-08,-2.373628127383398e-09,4.845530754415961e-09,6.999999974663049,0.4999999984604546,-0.5849999979719498,True,6.860738991452317e-12,14.946614958905815,5.307799298674012e-09,5.536952518667374e-16
ABC,matched,59,200,6.000000265907394,0.5000000063951464,0.2379999835936934,6.0,0.5,0.238,2.6590739388154816e-07,6.395146412430108e-09,-1.6406306591054687e-08,5.999999982460053,0.4999999997771684,0.2380000027566175,True,9.06353188027455e-10,16.785160193701945,4.724122143202343e-08,8.780706132008545e-16
ABC,matched,60,200,6.000000068489179,0.5000000008509669,0.5609999963841374,6.0,0.5,0.561,6.848917877277927e-08,8.509668525391589e-10,-3.6158626093296675e-09,6.000000127566445,0.5000000021679425,0.5609999925709729,True,1.3281927900302695e-10,17.599445713573996,9.84621089636451e-09,1.0155972133340927e-15
ABC,matched,61,200,7.999999989958561,0.5000000002607232,-0.6520000014209854,8.0,0.5,-0.652,-1.004143879157482e-08,2.607232207907373e-10,-1.4209853294033792e-09,8.000000038212823,0.5000000012066051,-0.6520000050727518,True,7.780080884374054e-12,14.977118269346919,6.031782711134437e-09,8.3949200777553195e-16
ABC,matched,62,200,5.999999927420497,0.499999997137429,-0.21399999815542553,6.0,0.5,-0.214,-7.257950329631058e-08,-2.862571013562132e-09,1.8445744653927676e-09,6.000000131578349,0.5000000022425929,-0.2140000129380534,True,3.5381902822259907e-11,15.65689043917983,3.4026307987389984e-08,6.216032578669384e-16
ABC,matched,63,200,6.000000068210846,0.5000000019135404,-0.1640000027883024,6.0,0.5,-0.164,6.821084586050574e-08,1.9135404372150333e-09,-2.7883023945296515e-09,6.000000318907624,0.5000000081335488,-0.1640000207993666,True,4.142210040704511e-11,15.781089392385836,4.178279411312485e-08,7.041218764449433e-16
ABC,matched,64,200,5.999999994604946,0.49999999897888653,-0.19100000032468503,6.0,0.5,-0.191,-5.395054181178693e-09,-1.0211134715554238e-09,-3.246850288629588e-10,6.000000219485928,0.5000000045821735,-0.19100001654884555,True,3.81271487181476e-11,15.714314426350612,3.748016234231196e-08,4.64955045921627e-16
ABC,matched,65,200,5.999999862097495,0.4999999956929971,0.03700000770424437,6.0,0.5,0.037,-1.3790250541489968e-07,-4.307002920977965e-09,7.704244374406866e-09,5.999999767197627,0.4999999934099854,0.03700001431507553,True,6.670224396170547e-11,16.281883166786752,1.5816644950170975e-08,5.781249533811348e-16
ABC,matched,66,200,7.000000045152141,0.5000000007475801,-0.3980000009472031,7.0,0.5,-0.398,4.515214069300555e-08,7.475801089285028e-10,-9.472030937374143e-10,7.000000172085975,0.5000000035237158,-0.398000010325779,True,2.1203405704581757e-11,15.341734308109178,1.8133404427118217e-08,6.053089056775599e-16
ABC,matched,67,200,7.000000010287353,0.5000000008607257,-0.5789999989003776,7.0,0.5,-0.579,1.0287353191529292e-08,8.607257129256141e-10,1.0996223931414306e-09,7.000000049566713,0.5000000017417482,-0.579000001876429,True,7.24984107341777e-12,14.95949373589299,5.611337132961481e-09,8.286254075896655e-16
ABC,matched,68,200,6.0000000553617046,0.5000000007556664,0.19299999705033694,6.0,0.5,0.193,5.5361704554002245e-08,7.556664183283601e-10,-2.9496630693515158e-09,5.999999950005566,0.4999999982792786,0.19300000422015973,True,3.535785847169702e-10,16.672673244669888,1.755935632533916e-08,8.367423910361418e-16
ABC,matched,69,200,5.999999957461568,0.49999999970276,0.5669999970643356,6.0,0.5,0.567,-4.253843233215093e-08,-2.9724001038289316e-10,-2.9356643782563197e-09,6.000000017147954,0.5000000010322234,0.5669999932151667,True,1.3348669728716748e-10,17.614696591073287,9.947731054884608e-09,1.103078431109895e-15
ABC,matched,70,200,8.000000121497894,0.5000000038924638,-0.6710000049386032,8.0,0.5,-0.671,1.2149789441195935e-07,3.892463795729384e-09,-4.938603193060942e-09,8.000000163297706,0.5000000047137391,-0.6710000081092606,True,6.7582004946148195e-12,14.942515976591643,5.224976344847775e-09,7.231286136562863e-16
ABC,matched,71,200,5.99999991684077,0.49999999755749114,0.07900000634978598,6.0,0.5,0.079,-8.315922972457201e-08,-2.4425088618329482e-09,6.349785974801847e-09,5.999999879536662,0.49999999666562017,0.07900000893184261,True,7.214888855387153e-11,16.38759702556226,6.2173514606503084e-09,7.366430031000137e-16
ABC,matched,72,200,8.000000009961598,0.5000000011860547,-0.48900000141654204,8.0,0.5,-0.489,9.961597768892716e-09,1.186054698898431e-09,-1.4165420503253756e-09,8.000000134586996,0.5000000035808462,-0.48900001066214827,True,1.8616142344097553e-11,15.279124451612168,1.5578174488097404e-08,5.470199636819376e-16
ABC,matched,73,200,6.9999999224546094,0.4999999990619492,-0.5729999955193869,7.0,0.5,-0.573,-7.754539055326859e-08,-9.380508037004631e-10,4.480613102764153e-09,6.999999963994574,0.49999999999288525,-0.5729999986641175,True,7.660983313324346e-12,14.972279474417023,5.934280652978693e-09,7.148473035712973e-16
ABC,matched,74,200,6.000000126598351,0.500000003473481,0.16899999258222656,6.0,0.5,0.169,1.2659835135764297e-07,3.4734809473135897e-09,-7.4177734510350035e-09,6.000000108229915,0.5000000030402195,0.16899999383671943,True,6.623931695050657e-11,16.612644211398266,3.061406026999358e-09,9.855487759687587e-16
ABC,matched,75,200,5.999999895206568,0.49999999717394644,0.5650000103033487,6.0,0.5,0.565,-1.04793431709993e-07,-2.826053557836161e-09,1.0303348729756578e-08,5.999999954664822,0.4999999984987274,0.5650000064678755,True,1.3321027030314372e-10,17.60957063743442,9.909708980192873e-09,1.1229056364731912e-15
ABC,matched,76,200,8.000000103287723,0.50000000203335,-0.659000006956616,8.0,0.5,-0.659,1.0328772326317903e-07,2.0333500438951546e-09,-6.95661594996011e-09,8.000000149218648,0.5000000029344724,-0.6590000104355648,True,7.416812053361896e-12,14.964436441187859,5.741365498070959e-09,7.350041334865031e-16
ABC,matched,77,200,6.000000237088719,0.5000000052517112,0.23199998484018516,6.0,0.5,0.232,2.3708871932370812e-07,5.251711177045593e-09,-1.515981484789819e-08,5.999999977833183,0.49999999919276616,0.2320000023821638,True,8.338387266111635e-10,16.770646799565053,4.320925431763705e-08,8.183471359960922e-16
ABC,matched,78,200,7.999999863290629,0.4999999970924565,-0.4939999899719443,8.0,0.5,-0.494,-1.3670937093479552e-07,-2.907543483754438e-09,1.0028055719146778e-08,7.999999984884627,0.4999999994306081,-0.4939999989978829,True,1.8217684157891496e-11,15.269746752365357,1.5199249776406062e-08,8.501164634566746e-16
ABC,matched,79,200,6.000000036822841,0.5000000006754918,-0.41300000202500703,6.0,0.5,-0.413,3.68228407765514e-08,6.754917736273569e-10,-2.025007050932004e-09,6.000000105151207,0.5000000024393719,-0.41300000713203133,True,1.4105320628059319e-11,15.164705456777659,1.1388060813136408e-08,4.263305414773055e-16
ABC,matched,80,200,7.000000001812626,0.49999999927876926,-0.5860000012322106,7.0,0.5,-0.586,1.812625605168705e-09,-7.212307417958641e-10,-1.2322106668349875e-09,7.000000038779964,0.5000000001087299,-0.5860000040358616,True,6.828984697423256e-12,14.944825838858266,5.2810483312647925e-09,7.376408832625724e-16
ABC,matched,81,200,6.000000428988338,0.5000000095983453,0.2349999742847209,6.0,0.5,0.235,4.289883381858317e-07,9.598345340755543e-09,-2.5715279072802133e-08,6.000000159716916,0.5000000033083762,0.23499999249660875,True,8.635733618814879e-10,16.77773450214075,4.4878567132717866e-08,8.320878904862136e-16
ABC,matched,82,200,6.000000051263474,0.5000000022072749,0.560999998261472,6.0,0.5,0.561,5.1263474354357186e-08,2.2072749183976725e-09,-1.738528099259895e-09,6.000000110340539,0.5000000035242688,0.5609999944483144,True,1.3281816149582863e-10,17.599522888219656,9.846177321883233e-09,1.2568320165843e-15
ABC,matched,83,200,7.9999998911807415,0.49999999818962554,-0.6619999933062226,8.0,0.5,-0.662,-1.0881925849304253e-07,-1.8103744614528239e-09,6.693777421240554e-09,7.999999936086304,0.499999999070969,-0.6619999967087068,True,7.253642629620699e-12,14.958924852502301,5.613195397816453e-09,8.926555547856464e-16
ABC,matched,84,200,5.999999958747113,0.4999999982709566,-0.14799999835147543,6.0,0.5,-0.148,-4.125288732836907e-08,-1.729043408449371e-09,1.6485245668551585e-09,6.000000224810469,0.5000000048562,-0.1480000174181986,True,4.3284939154815427e-11,15.820842881374118,4.4343891044453287e-08,6.94322944037081e-16
ABC,matched,85,200,5.999999993800047,0.5000000003689538,-0.043999999652789085,6.0,0.5,-0.044,-6.199953439534056e-09,3.689537564355305e-10,3.472109127988787e-10,5.999999799811276,0.4999999956441548,-0.04399998597216152,True,5.6395784594163604e-11,16.080111544642463,3.233146183751895e-08,8.763991913017391e-16
ABC,matched,86,200,5.999999936866715,0.4999999979777244,-0.18199999673249112,6.0,0.5,-0.182,-6.313328526630357e-08,-2.02227562473567e-09,3.267508874582603e-09,6.00000017063707,0.5000000037942699,-0.18200001357445986,True,3.9294997719106464e-11,15.736655180777115,3.896172473755744e-08,5.006083062471983e-16
ABC,matched,87,200,6.000000028055166,0.49999999994842204,-0.18200000368436645,6.0,0.5,-0.182,2.8055166190199543e-08,-5.1577964121918285e-11,-3.684366450817933e-09,6.000000261577983,0.500000005759211,-0.1820000205078853,True,3.9253931609660476e-11,15.736956042021774,3.8920467817136e-08,7.174147136724225e-16
ABC,matched,88,200,5.999999994539001,0.5000000003550843,-0.3339999999544842,6.0,0.5,-0.334,-5.460998764306169e-09,3.5508429530040075e-10,4.551581334055754e-11,6.000000108069558,0.5000000032488015,-0.3340000083327525,True,2.1987738217724063e-11,15.36000675955996,1.892175907775912e-08,5.940388141306492e-16
ABC,matched,89,200,5.999999953574828,0.49999999877798246,-0.34499999530128,6.0,0.5,-0.345,-4.642517215103226e-08,-1.2220175427124502e-09,4.6987199686654435e-09,6.000000059790751,0.5000000014900918,-0.34500000315320445,True,2.0765038953899398e-11,15.332893135628732,1.7702653684916104e-08,6.088021627489662e-16
ABC,matched,90,200,5.999999876696288,0.49999999714715365,0.40300000590764107,6.0,0.5,0.403,-1.2330371212954105e-07,-2.852846348044835e-09,5.907641043023659e-09,5.9999999812890525,0.4999999995316605,0.40299999900413486,True,2.8034461260832825e-10,17.20084461467639,1.7432127499603892e-08,8.618240619597915e-16
ABC,matched,91,200,7.999999969701445,0.49999999946480084,-0.5679999990675396,8.0,0.5,-0.568,-3.029855477620913e-08,-5.35199162765565e-10,9.324603311711144e-10,8.000000052665104,0.5000000010744647,-0.5680000052814612,True,1.2962401577143793e-11,15.132801223834447,1.037045731345522e-08,6.697213172327517e-16
ABC,matched,92,200,7.000000034091264,0.5000000011725423,-0.5890000078893448,7.0,0.5,-0.589,3.409126403397522e-08,1.1725422854880208e-09,-7.889344844080881e-09,7.000000069861652,0.5000000019759452,-0.5890000106034436,True,6.6065138632823025e-12,14.938045590178948,5.110055311983128e-09,7.083284251651779e-16
ABC,matched,93,200,6.0000002250764615,0.5000000048413846,0.23299998517428877,6.0,0.5,0.233,2.250764614686318e-07,4.841384626530498e-09,-1.4825711242005823e-08,5.999999960830551,0.4999999986671736,0.2330000030522092,True,8.490772508776295e-10,16.772752895552713,4.404098342894159e-08,9.71440878540136e-16
ABC,matched,94,200,6.000000007126471,0.5000000000996638,0.5650000022784653,6.0,0.5,0.565,7.126470968898957e-09,9.96638327421806e-11,2.2784653053165016e-09,6.000000066588451,0.5000000014244989,0.5649999984426646,True,1.33222591262191e-10,17.609399930867866,9.910329928105726e-09,9.495550555858273e-16
ABC,matched,95,200,8.0000000389092,0.5000000004567887,-0.6690000014092583,8.0,0.5,-0.669,3.890919941795801e-08,4.567887179618424e-10,-1.4092582656388686e-09,8.000000081020035,0.5000000012840168,-0.6690000046026348,True,6.801699887927341e-12,14.945774504281859,5.263854410112327e-09,8.895350650613451e-16
ABC,matched,96,200,6.000000034164056,0.5000000009466178,-0.13300000105973916,6.0,0.5,-0.133,3.4164055584540165e-08,9.46617784158832e-10,-1.0597391575384307e-09,6.000000315621762,0.5000000078966378,-0.1330000211826527,True,4.5136322513136635e-11,15.858190077338872,4.6909615204152074e-08,6.277982460770092e-16
ABC,matched,97,200,6.000000017620396,0.5000000003988544,-0.17500000343949332,6.0,0.5,-0.175,1.7620395809103684e-08,3.988543939570377e-10,-3.4394933290382568e-09,6.000000257422369,0.5000000063590323,-0.17500002069692622,True,4.004056601206968e-11,15.753724308983058,3.996699377618128e-08,8.453395498951296e-16
ABC,matched,98,200,5.999999920615915,0.4999999979971891,-0.08299999565092253,6.0,0.5,-0.083,-7.938408508323391e-08,-2.0028109171121855e-09,4.349077473153606e-09,5.999999684192507,0.49999999220432806,-0.082999978877171,True,5.1529897767517866e-11,15.98280709952483,3.9403901848365394e-08,8.122382111517158e-16
ABC,matched,99,200,5.99999988448928,0.49999999645801735,0.013000008321465615,6.0,0.5,0.013,-1.1551072010007601e-07,-3.5419826516225328e-09,8.321465615537815e-09,5.99999975881066,0.49999999342336104,0.013000017107768517,True,6.363667215952584e-11,16.222519346587692,2.0946436988490432e-08,6.776601251158741e-16
ABC,matched,100,200,6.999999945698261,0.49999999895230673,-0.3099999978327687,7.0,0.5,-0.31,-5.430173910525582e-08,-1.0476932654768234e-09,2.16723128332319e-09,7.000000134231568,0.5000000030264639,-0.3100000115956757,True,2.940976991043013e-11,15.528838945592387,2.6933329081851794e-08,5.651801393577755e-16
ABC,matched,101,200,6.000000093596271,0.5000000023837833,0.19499999604071921,6.0,0.5,0.195,9.359627117788705e-08,2.383783281878493e-09,-3.95928079210961e-09,5.999999981754841,0.49999999975573817,0.19500000364945838,True,3.7440496357100544e-10,16.677844246426464,1.8640238099082973e-08,8.114891315723889e-16
ABC,matched,102,200,5.999999956972154,0.49999999914836235,-0.22999999663550574,6.0,0.5,-0.23,-4.302784617493671e-08,-8.516376492906375e-10,3.3644942665223e-09,6.000000147276496,0.5000000039194804,-0.23000001044928373,True,3.348771446049456e-11,15.617385728140853,3.171738956522483e-08,5.211671077444221e-16
ABC,matched,103,200,6.000000028538159,0.5000000004445324,-0.2680000028634962,6.0,0.5,-0.268,2.853815939118931e-08,4.44532410881493e-10,-2.863496162408552e-09,6.000000188379091,0.5000000044758263,-0.2680000145359345,True,2.915240911484888e-11,15.523422839473835,2.6640154430543133e-08,5.468663309316032e-16
ABC,matched,104,200,6.000000074567709,0.5000000036765162,-0.21300000476693187,6.0,0.5,-0.213,7.456770934055612e-08,3.6765162025886866e-09,-4.766931877009384e-09,6.000000279714148,0.5000000088059317,-0.21300001961816262,True,3.5525162691018216e-11,15.659775869042834,3.419107148993462e-08,5.315792576798764e-16
ABC,matched,105,200,5.999999923886643,0.49999999700753217,-0.18999999586687766,6.0,0.5,-0.19,-7.611335739454717e-08,-2.992467829088241e-09,4.133122344374129e-09,6.000000150011511,0.5000000026411694,-0.19000001217813928,True,3.8301135339582485e-11,15.716819471484598,3.7687477084978145e-08,6.311730331463145e-16
