dataset,variant,case,check,value,threshold,comparison,source,status
weak-1e-4,guarded-log,first-stage-double,direction_2_second_relative_error,3.550046718833803e-08,1e-06,<=,audit.ladders.2.second_relative_error,pass
weak-1e-4,guarded-log,narrower-double,primary_feasible,True,True,==,fit.primary.feasible,pass
weak-1e-4,guarded-log,narrower-double,primary_projected_kkt,1.3877787807814457e-16,1e-10,<=,fit.primary.projected_kkt,pass
weak-1e-4,guarded-log,narrower-double,primary_b_gradient_inf,5.69521131767182e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
weak-1e-4,guarded-log,narrower-double,reference_feasible,True,True,==,fit.reference.feasible,pass
weak-1e-4,guarded-log,narrower-double,reference_projected_kkt,8.743006318923108e-16,1e-10,<=,fit.reference.projected_kkt,pass
weak-1e-4,guarded-log,narrower-double,reference_b_gradient_inf,1.9634369627779448e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
weak-1e-4,guarded-log,narrower-double,coefficient_agreement,9.4089157950835e-15,1e-10,<=,fit.scaled_reference_difference,pass
weak-1e-4,guarded-log,narrower-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
weak-1e-4,guarded-log,narrower-double,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
weak-1e-4,guarded-log,narrower-double,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
weak-1e-4,guarded-log,narrower-double,legacy_local_correction,4.3481040479410484e-13,1e-10,<=,fit.local_correction_inf,pass
weak-1e-4,guarded-log,narrower-double,precision_local_correction,2.910101359721937e-13,1e-10,<=,audit.precision.local_correction_inf,pass
weak-1e-4,guarded-log,narrower-double,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
weak-1e-4,guarded-log,narrower-double,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
weak-1e-4,guarded-log,narrower-double,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
weak-1e-4,guarded-log,narrower-double,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
weak-1e-4,guarded-log,narrower-double,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
weak-1e-4,guarded-log,narrower-double,precision_projected_kkt,2.863622895e-119,1e-10,<=,audit.precision.projected_kkt,pass
weak-1e-4,guarded-log,narrower-double,precision_b_gradient_inf,1.2573825031689609e-17,1e-12,<=,audit.precision.b_gradient,pass
weak-1e-4,guarded-log,narrower-double,direction_0_estimated_relative_error,1.6286096284439762e-10,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
weak-1e-4,guarded-log,narrower-double,direction_0_first_relative_error,1.745267354257749e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
weak-1e-4,guarded-log,narrower-double,direction_0_second_relative_error,4.0361177472355166e-11,1e-06,<=,audit.ladders.0.second_relative_error,pass
weak-1e-4,guarded-log,narrower-double,direction_1_estimated_relative_error,1.7273266132768609e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
weak-1e-4,guarded-log,narrower-double,direction_1_first_relative_error,1.5641795495244797e-11,1e-06,<=,audit.ladders.1.first_relative_error,pass
weak-1e-4,guarded-log,narrower-double,direction_1_second_relative_error,5.118021245825531e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
weak-1e-4,guarded-log,narrower-double,direction_2_estimated_relative_error,1.402964323669602e-07,1e-07,<=,audit.ladders.2.estimated_relative_error,fail
weak-1e-4,guarded-log,narrower-double,direction_2_first_relative_error,3.2708688686819324e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
weak-1e-4,guarded-log,narrower-double,direction_2_second_relative_error,3.058791130456625e-08,1e-06,<=,audit.ladders.2.second_relative_error,pass
weak-1e-4,guarded-log,wider-double,primary_feasible,True,True,==,fit.primary.feasible,pass
weak-1e-4,guarded-log,wider-double,primary_projected_kkt,2.220446049250313e-16,1e-10,<=,fit.primary.projected_kkt,pass
weak-1e-4,guarded-log,wider-double,primary_b_gradient_inf,7.071786677522715e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
weak-1e-4,guarded-log,wider-double,reference_feasible,True,True,==,fit.reference.feasible,pass
weak-1e-4,guarded-log,wider-double,reference_projected_kkt,1.4155343563970746e-15,1e-10,<=,fit.reference.projected_kkt,pass
weak-1e-4,guarded-log,wider-double,reference_b_gradient_inf,2.1561859321404506e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
weak-1e-4,guarded-log,wider-double,coefficient_agreement,9.432461390685322e-15,1e-10,<=,fit.scaled_reference_difference,pass
weak-1e-4,guarded-log,wider-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
weak-1e-4,guarded-log,wider-double,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
weak-1e-4,guarded-log,wider-double,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
weak-1e-4,guarded-log,wider-double,legacy_local_correction,4.498632757631535e-13,1e-10,<=,fit.local_correction_inf,pass
weak-1e-4,guarded-log,wider-double,precision_local_correction,6.919156014978528e-13,1e-10,<=,audit.precision.local_correction_inf,pass
weak-1e-4,guarded-log,wider-double,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
weak-1e-4,guarded-log,wider-double,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
weak-1e-4,guarded-log,wider-double,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
weak-1e-4,guarded-log,wider-double,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
weak-1e-4,guarded-log,wider-double,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
weak-1e-4,guarded-log,wider-double,precision_projected_kkt,2.846433486e-119,1e-10,<=,audit.precision.projected_kkt,pass
weak-1e-4,guarded-log,wider-double,precision_b_gradient_inf,1.286333267165945e-17,1e-12,<=,audit.precision.b_gradient,pass
weak-1e-4,guarded-log,wider-double,direction_0_estimated_relative_error,1.6774599169418063e-10,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
weak-1e-4,guarded-log,wider-double,direction_0_first_relative_error,2.0399231052404878e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
weak-1e-4,guarded-log,wider-double,direction_0_second_relative_error,4.9480595874985565e-11,1e-06,<=,audit.ladders.0.second_relative_error,pass
weak-1e-4,guarded-log,wider-double,direction_1_estimated_relative_error,1.322761203184418e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
weak-1e-4,guarded-log,wider-double,direction_1_first_relative_error,1.893925082980393e-11,1e-06,<=,audit.ladders.1.first_relative_error,pass
weak-1e-4,guarded-log,wider-double,direction_1_second_relative_error,3.545434968573259e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
weak-1e-4,guarded-log,wider-double,direction_2_estimated_relative_error,1.3474080640943822e-07,1e-07,<=,audit.ladders.2.estimated_relative_error,fail
weak-1e-4,guarded-log,wider-double,direction_2_first_relative_error,2.2903409428724517e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
weak-1e-4,guarded-log,wider-double,direction_2_second_relative_error,3.147594277588723e-08,1e-06,<=,audit.ladders.2.second_relative_error,pass
weak-1e-4,guarded-log,mixed-double,primary_feasible,True,True,==,fit.primary.feasible,pass
weak-1e-4,guarded-log,mixed-double,primary_projected_kkt,1.6653345369377348e-16,1e-10,<=,fit.primary.projected_kkt,pass
weak-1e-4,guarded-log,mixed-double,primary_b_gradient_inf,7.231669957920733e-17,1e-12,<=,fit.primary.b_gradient_inf,pass
weak-1e-4,guarded-log,mixed-double,reference_feasible,True,True,==,fit.reference.feasible,pass
weak-1e-4,guarded-log,mixed-double,reference_projected_kkt,1.124100812432971e-15,1e-10,<=,fit.reference.projected_kkt,pass
weak-1e-4,guarded-log,mixed-double,reference_b_gradient_inf,1.8641770381719478e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
weak-1e-4,guarded-log,mixed-double,coefficient_agreement,2.0019115420871784e-14,1e-10,<=,fit.scaled_reference_difference,pass
weak-1e-4,guarded-log,mixed-double,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
weak-1e-4,guarded-log,mixed-double,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
weak-1e-4,guarded-log,mixed-double,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
weak-1e-4,guarded-log,mixed-double,legacy_local_correction,2.400002888150448e-13,1e-10,<=,fit.local_correction_inf,pass
weak-1e-4,guarded-log,mixed-double,precision_local_correction,1.3791038087652938e-13,1e-10,<=,audit.precision.local_correction_inf,pass
weak-1e-4,guarded-log,mixed-double,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
weak-1e-4,guarded-log,mixed-double,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
weak-1e-4,guarded-log,mixed-double,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
weak-1e-4,guarded-log,mixed-double,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
weak-1e-4,guarded-log,mixed-double,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
weak-1e-4,guarded-log,mixed-double,precision_projected_kkt,2.872000006e-119,1e-10,<=,audit.precision.projected_kkt,pass
weak-1e-4,guarded-log,mixed-double,precision_b_gradient_inf,3.439796197346367e-18,1e-12,<=,audit.precision.b_gradient,pass
weak-1e-4,guarded-log,mixed-double,direction_0_estimated_relative_error,1.71987369893525e-10,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
weak-1e-4,guarded-log,mixed-double,direction_0_first_relative_error,2.4917768685626655e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
weak-1e-4,guarded-log,mixed-double,direction_0_second_relative_error,4.3189680639221465e-11,1e-06,<=,audit.ladders.0.second_relative_error,pass
weak-1e-4,guarded-log,mixed-double,direction_1_estimated_relative_error,1.7727146307323335e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
weak-1e-4,guarded-log,mixed-double,direction_1_first_relative_error,2.372782101174011e-11,1e-06,<=,audit.ladders.1.first_relative_error,pass
weak-1e-4,guarded-log,mixed-double,direction_1_second_relative_error,4.3692691081418227e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
weak-1e-4,guarded-log,mixed-double,direction_2_estimated_relative_error,1.3727692104427303e-07,1e-07,<=,audit.ladders.2.estimated_relative_error,fail
weak-1e-4,guarded-log,mixed-double,direction_2_first_relative_error,2.5009788985817405e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
weak-1e-4,guarded-log,mixed-double,direction_2_second_relative_error,3.7029984071486096e-08,1e-06,<=,audit.ladders.2.second_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,primary_feasible,True,True,==,fit.primary.feasible,pass
weak-1e-4,guarded-log,first-stage-float32,primary_projected_kkt,2.7755575615628914e-16,1e-10,<=,fit.primary.projected_kkt,pass
weak-1e-4,guarded-log,first-stage-float32,primary_b_gradient_inf,1.43251550410173e-16,1e-12,<=,fit.primary.b_gradient_inf,pass
weak-1e-4,guarded-log,first-stage-float32,reference_feasible,True,True,==,fit.reference.feasible,pass
weak-1e-4,guarded-log,first-stage-float32,reference_projected_kkt,5.551115123125783e-16,1e-10,<=,fit.reference.projected_kkt,pass
weak-1e-4,guarded-log,first-stage-float32,reference_b_gradient_inf,3.4132911877509946e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
weak-1e-4,guarded-log,first-stage-float32,coefficient_agreement,8.75952596246472e-15,1e-10,<=,fit.scaled_reference_difference,pass
weak-1e-4,guarded-log,first-stage-float32,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
weak-1e-4,guarded-log,first-stage-float32,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
weak-1e-4,guarded-log,first-stage-float32,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
weak-1e-4,guarded-log,first-stage-float32,legacy_local_correction,2.602999725497794e-10,1e-10,<=,fit.local_correction_inf,fail
weak-1e-4,guarded-log,first-stage-float32,precision_local_correction,2.604581462621793e-10,1e-10,<=,audit.precision.local_correction_inf,fail
weak-1e-4,guarded-log,first-stage-float32,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
weak-1e-4,guarded-log,first-stage-float32,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
weak-1e-4,guarded-log,first-stage-float32,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
weak-1e-4,guarded-log,first-stage-float32,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
weak-1e-4,guarded-log,first-stage-float32,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
weak-1e-4,guarded-log,first-stage-float32,precision_projected_kkt,2.914253187e-119,1e-10,<=,audit.precision.projected_kkt,pass
weak-1e-4,guarded-log,first-stage-float32,precision_b_gradient_inf,1.3517148675767156e-17,1e-12,<=,audit.precision.b_gradient,pass
weak-1e-4,guarded-log,first-stage-float32,direction_0_estimated_relative_error,1.4229729724802116e-10,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,direction_0_first_relative_error,2.3665283180160307e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,direction_0_second_relative_error,3.1382521289642126e-11,1e-06,<=,audit.ladders.0.second_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,direction_1_estimated_relative_error,1.7790347743424323e-10,1e-07,<=,audit.ladders.1.estimated_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,direction_1_first_relative_error,3.0444988084726137e-11,1e-06,<=,audit.ladders.1.first_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,direction_1_second_relative_error,3.871428533860809e-11,1e-06,<=,audit.ladders.1.second_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,direction_2_estimated_relative_error,1.3704312779781745e-07,1e-07,<=,audit.ladders.2.estimated_relative_error,fail
weak-1e-4,guarded-log,first-stage-float32,direction_2_first_relative_error,2.501518976967712e-08,1e-06,<=,audit.ladders.2.first_relative_error,pass
weak-1e-4,guarded-log,first-stage-float32,direction_2_second_relative_error,3.594806101314486e-08,1e-06,<=,audit.ladders.2.second_relative_error,pass
weak-1e-4,guarded-log,narrower-float32,primary_feasible,True,True,==,fit.primary.feasible,pass
weak-1e-4,guarded-log,narrower-float32,primary_projected_kkt,3.885780586188048e-16,1e-10,<=,fit.primary.projected_kkt,pass
weak-1e-4,guarded-log,narrower-float32,primary_b_gradient_inf,1.940772598086635e-16,1e-12,<=,fit.primary.b_gradient_inf,pass
weak-1e-4,guarded-log,narrower-float32,reference_feasible,True,True,==,fit.reference.feasible,pass
weak-1e-4,guarded-log,narrower-float32,reference_projected_kkt,8.326672684688674e-16,1e-10,<=,fit.reference.projected_kkt,pass
weak-1e-4,guarded-log,narrower-float32,reference_b_gradient_inf,5.254992561367198e-16,1e-12,<=,fit.reference.b_gradient_inf,pass
weak-1e-4,guarded-log,narrower-float32,coefficient_agreement,2.114611341622174e-14,1e-10,<=,fit.scaled_reference_difference,pass
weak-1e-4,guarded-log,narrower-float32,design_spectrum_rank,24,24,==,fit.design_spectrum.rank,pass
weak-1e-4,guarded-log,narrower-float32,width_spectrum_rank,12,12,==,fit.width_spectrum.rank,pass
weak-1e-4,guarded-log,narrower-float32,profile_jacobian_spectrum_rank,12,12,==,fit.profile_jacobian_spectrum.rank,pass
weak-1e-4,guarded-log,narrower-float32,legacy_local_correction,3.2324101374818225e-13,1e-10,<=,fit.local_correction_inf,pass
weak-1e-4,guarded-log,narrower-float32,precision_local_correction,1.884383249570507e-13,1e-10,<=,audit.precision.local_correction_inf,pass
weak-1e-4,guarded-log,narrower-float32,fixed_face_reference_valid50,True,True,==,audit.precision.valid50,pass
weak-1e-4,guarded-log,narrower-float32,fixed_face_reference_valid100,True,True,==,audit.precision.valid100,pass
weak-1e-4,guarded-log,narrower-float32,fixed_face_reference_agreement_passed,True,True,==,audit.precision.agreement_passed,pass
weak-1e-4,guarded-log,narrower-float32,fixed_face_reference_fixed_face_feasible,True,True,==,audit.precision.fixed_face_feasible,pass
weak-1e-4,guarded-log,narrower-float32,fixed_face_reference_derivative_passed,True,True,==,audit.precision.derivative_passed,pass
weak-1e-4,guarded-log,narrower-float32,precision_projected_kkt,2.884534805e-119,1e-10,<=,audit.precision.projected_kkt,pass
weak-1e-4,guarded-log,narrower-float32,precision_b_gradient_inf,5.972919527885453e-18,1e-12,<=,audit.precision.b_gradient,pass
weak-1e-4,guarded-log,narrower-float32,direction_0_estimated_relative_error,1.8986100485321213e-10,1e-07,<=,audit.ladders.0.estimated_relative_error,pass
weak-1e-4,guarded-log,narrower-float32,direction_0_first_relative_error,3.249120324395796e-11,1e-06,<=,audit.ladders.0.first_relative_error,pass
