state_id,alpha,serial_id,qualified,A,truth_A,input_A,error_A,B,truth_B,input_B,error_B,C,truth_C,input_C,error_C
baseline-best-28,0.5,77,False,6.000842691059502,6.0,6.0111454856289,0.0008426910595016324,0.5003422700937067,0.5,0.5003422700937067,0.00034227009370668693,0.23184260427215744,0.232,0.23258819692691582,-0.0001573957278425686
baseline-best-28,0.5,78,False,8.002533657267435,8.0,7.993570124715773,0.002533657267434819,0.49968768839088484,0.5,0.49968768839088484,-0.00031231160911515676,-0.49386019759091637,-0.494,-0.4944323055436806,0.00013980240908362251
baseline-best-28,0.5,79,False,6.0021421196416,6.0,6.005774613214969,0.0021421196415998267,0.5002401012531345,0.5,0.5002401012531345,0.0002401012531344504,-0.4131931607281241,-0.413,-0.4131831975008122,-0.0001931607281241421
baseline-best-28,0.5,80,False,7.000504925800603,7.0,7.014136777717684,0.0005049258006026847,0.5000081954324955,0.5,0.5000081954324955,8.19543249552801e-06,-0.58604158548932,-0.586,-0.5882618734715712,-4.158548931998407e-05
baseline-best-28,0.5,81,False,6.00376167380021,6.0,5.99820322496959,0.003761673800210197,0.5001148412072084,0.5,0.5001148412072084,0.00011484120720839375,0.23495913742290642,0.235,0.23492978192605032,-4.0862577093569996e-05
baseline-best-28,0.5,82,False,6.001217200276121,6.0,5.973330373712872,0.0012172002761206002,0.49946250291478883,0.5,0.49946250291478883,-0.0005374970852111693,0.560887389706263,0.561,0.56313597321561,-0.00011261029373710318
baseline-best-28,0.5,83,False,7.998450830284507,8.0,8.000097594732662,-0.001549169715493015,0.499953973262127,0.5,0.499953973262127,-4.6026737873017254e-05,-0.6617188347433551,-0.662,-0.6624572388162333,0.00028116525664489966
baseline-best-28,0.5,84,False,5.999077157196069,6.0,5.972754813539874,-0.0009228428039307346,0.49963102318200475,0.5,0.49963102318200475,-0.00036897681799524795,-0.1479756811550556,-0.148,-0.1457479517265399,2.431884494438763e-05
baseline-best-28,0.5,85,False,6.004724869080172,6.0,6.0044097538390675,0.0047248690801717785,0.5002008852619608,0.5,0.5002008852619608,0.0002008852619608259,-0.04383472390963106,-0.044,-0.04487043771889595,0.00016527609036894042
baseline-best-28,0.5,86,False,5.996007614248627,6.0,5.9965399641494255,-0.003992385751373284,0.4998511183210808,0.5,0.4998511183210808,-0.00014888167891918824,-0.1820483648504063,-0.182,-0.1808070026560906,-4.836485040629612e-05
baseline-best-28,0.5,87,False,6.00185024612367,6.0,6.0075123463845035,0.0018502461236700185,0.5002098818076552,0.5,0.5002098818076552,0.00020988180765524334,-0.18236017521408543,-0.182,-0.18236258998755903,-0.0003601752140854342
baseline-best-28,0.5,88,False,6.00209079138683,6.0,6.012497554914271,0.002090791386829771,0.5004543365886172,0.5,0.5004543365886172,0.00045433658861715465,-0.33399063155154585,-0.334,-0.33644113007892945,9.368448454172285e-06
baseline-best-28,0.5,89,False,6.004221370886679,6.0,6.008750581802971,0.0042213708866789545,0.5001861147605595,0.5,0.5001861147605595,0.00018611476055951925,-0.3449612329100533,-0.345,-0.3466544046578356,3.876708994665634e-05
baseline-best-28,0.5,90,False,6.003914059517065,6.0,6.000726533106456,0.003914059517065027,0.500159119675947,0.5,0.500159119675947,0.00015911967594695042,0.4024831363126911,0.403,0.40548405024301304,-0.0005168636873089105
baseline-best-28,0.5,91,False,8.00397025004563,8.0,8.008571765750078,0.003970250045629342,0.5001902823577349,0.5,0.5001902823577349,0.00019028235773488333,-0.5680989847010975,-0.568,-0.569228348964314,-9.898470109759305e-05
baseline-best-28,0.5,92,False,6.988010214491111,7.0,7.023934272085543,-0.01198978550888885,0.5005299540559908,0.5,0.5005299540559908,0.0005299540559907667,-0.5889630313059453,-0.589,-0.5895621779636577,3.696869405467318e-05
baseline-best-28,0.5,93,False,5.994733727650411,6.0,5.987611418590984,-0.005266272349588874,0.499797480357426,0.5,0.499797480357426,-0.00020251964257400612,0.23295110313328551,0.233,0.23127195634299033,-4.8896866714498444e-05
baseline-best-28,0.5,94,False,5.998036261072709,6.0,5.987157004418106,-0.001963738927290848,0.4996470412914352,0.5,0.4996470412914352,-0.00035295870856477674,0.5652082586425651,0.565,0.5686098148651798,0.00020825864256512894
baseline-best-28,0.5,95,False,7.998097175600553,8.0,7.982664649915037,-0.0019028243994467786,0.49968890482068407,0.5,0.49968890482068407,-0.00031109517931593444,-0.6685600333865713,-0.669,-0.6688297928734422,0.0004399666134287106
baseline-best-28,0.5,96,False,5.9962568420563125,6.0,6.016687614076209,-0.003743157943687514,0.5005582552937038,0.5,0.5005582552937038,0.000558255293703791,-0.1330238573512712,-0.133,-0.13232301404944263,-2.3857351271194815e-05
baseline-best-28,0.5,97,False,5.9986470988080685,6.0,5.99165521658943,-0.0013529011919315437,0.4996539651824951,0.5,0.4996539651824951,-0.0003460348175048922,-0.17507119460918297,-0.175,-0.17549618293845598,-7.119460918297849e-05
baseline-best-28,0.5,98,False,5.998328317610438,6.0,5.99566876548026,-0.0016716823895617239,0.49993104306096775,0.5,0.49993104306096775,-6.895693903224975e-05,-0.08288388649263612,-0.083,-0.08235093272068116,0.00011611350736388804
baseline-best-28,0.5,99,False,6.003641567547321,6.0,5.998824258739782,0.003641567547321145,0.5001479479541905,0.5,0.5001479479541905,0.000147947954190486,0.01326785607385242,0.013,0.013160366410934824,0.00026785607385242105
baseline-best-28,0.5,100,False,6.999505569828512,7.0,6.998600958376667,-0.0004944301714884247,0.49998875001798854,0.5,0.49998875001798854,-1.12499820114631e-05,-0.3098810028214175,-0.31,-0.3097756730420133,0.0001189971785824917
baseline-best-28,0.5,101,False,5.996559379301749,6.0,5.9939094928642485,-0.003440620698251351,0.49977789521852073,0.5,0.49977789521852073,-0.00022210478147927093,0.19490155203873963,0.195,0.19545849552938843,-9.844796126037836e-05
baseline-best-28,0.5,102,False,6.002457604053002,6.0,6.006959010842791,0.002457604053001994,0.5000921940967682,0.5,0.5000921940967682,9.219409676819446e-05,-0.23039732896990753,-0.23,-0.2292140955772654,-0.00039732896990751776
baseline-best-28,0.5,103,False,5.9983439848307265,6.0,6.0029582849401955,-0.0016560151692734948,0.4999279091468931,0.5,0.4999279091468931,-7.209085310688756e-05,-0.26776033491784434,-0.268,-0.2699583497141641,0.00023966508215567117
baseline-best-28,0.5,104,False,6.0028005808300176,6.0,6.008732931587156,0.0028005808300175516,0.5002720218764631,0.5,0.5002720218764631,0.00027202187646313547,-0.21312772883133005,-0.213,-0.2155867758405309,-0.00012772883133005397
baseline-best-28,0.5,105,False,5.999856012249743,6.0,5.994818875267254,-0.00014398775025714627,0.4999902353609677,0.5,0.4999902353609677,-9.764639032294742e-06,-0.1900797783323156,-0.19,-0.18726104671646895,-7.977833231559428e-05
baseline-best-28,0.5,106,False,6.998748990267572,7.0,6.996902709740327,-0.0012510097324280878,0.4999562448949685,0.5,0.4999562448949685,-4.3755105031517694e-05,-0.5850178595127403,-0.585,-0.5868814582740567,-1.785951274035913e-05
baseline-best-28,0.5,107,False,5.996710259131453,6.0,6.001151570068467,-0.003289740868546609,0.4998261350518066,0.5,0.4998261350518066,-0.00017386494819338072,0.2441346474571239,0.244,0.24477929715895055,0.0001346474571239098
baseline-best-28,0.5,108,False,6.001258920991652,6.0,5.9877796027558725,0.001258920991651813,0.49948891060536216,0.5,0.49948891060536216,-0.0005110893946378425,0.5610382013600512,0.561,0.5621034347210113,3.820136005117103e-05
baseline-best-28,0.5,109,False,7.990763926637634,8.0,8.026006173649842,-0.009236073362366426,0.5004527419164941,0.5,0.5004527419164941,0.0004527419164941371,-0.664072320216648,-0.664,-0.6659740163186895,-7.232021664793642e-05
baseline-best-28,0.5,110,False,6.003940856326473,6.0,6.0032856034098705,0.003940856326472897,0.5001470224785174,0.5,0.5001470224785174,0.00014702247851738903,-0.2379930109471435,-0.238,-0.23670733946864633,6.989052856481992e-06
baseline-best-28,0.5,111,False,5.9973154242449,6.0,5.995182590720808,-0.0026845757550999494,0.4999338972735488,0.5,0.4999338972735488,-6.610272645118931e-05,0.6727449720362082,0.673,0.6724271662821245,-0.0002550279637918429
baseline-best-28,0.5,112,False,8.0012441495029,8.0,8.01257607931241,0.0012441495029005267,0.5002832714417402,0.5,0.5002832714417402,0.00028327144174022933,-0.6590744476205326,-0.659,-0.6603168428861418,-7.444762053254728e-05
baseline-best-28,0.5,113,False,7.000576139165712,7.0,7.005289102873844,0.0005761391657124193,0.5003244780966568,0.5,0.5003244780966568,0.0003244780966568106,-0.8720636095411766,-0.872,-0.8713281920745638,-6.360954117656803e-05
baseline-best-28,0.5,114,False,7.000440612753203,7.0,7.018361947616095,0.00044061275320306237,0.5003202468801694,0.5,0.5003202468801694,0.00032024688016940583,-0.5841171864134207,-0.584,-0.585391336359243,-0.00011718641342073344
baseline-best-28,0.5,115,False,5.999483709029341,6.0,5.997702968099279,-0.0005162909706593055,0.500276318706987,0.5,0.500276318706987,0.0002763187069869666,0.233647871347786,0.234,0.23405813957519325,-0.00035212865221401213
baseline-best-28,0.5,116,False,6.000835469632416,6.0,6.008859269426201,0.000835469632415986,0.5005560954769868,0.5,0.5005560954769868,0.0005560954769867621,0.5621945425007608,0.562,0.5631357243042237,0.00019454250076078594
baseline-best-28,0.5,117,False,7.9972026026130925,8.0,7.990399409102295,-0.002797397386907541,0.4997750566343447,0.5,0.4997750566343447,-0.0002249433656553168,-0.6659117009960809,-0.666,-0.6669479651762676,8.829900391915668e-05
baseline-best-28,0.5,118,False,6.003899781568355,6.0,6.006474864914098,0.0038997815683545767,0.5001507034431996,0.5,0.5001507034431996,0.00015070344319956241,-0.21217965181238613,-0.212,-0.21310030125783064,-0.00017965181238613348
baseline-best-28,0.5,119,False,5.997512855541112,6.0,5.985342028802339,-0.002487144458887869,0.49979338260875106,0.5,0.49979338260875106,-0.00020661739124894218,-0.19069899104247023,-0.191,-0.189334088972905,0.0003010089575297692
baseline-best-28,0.5,120,False,5.998876766699487,6.0,5.992536925420769,-0.0011232333005128936,0.4999828671638924,0.5,0.4999828671638924,-1.7132836107602856e-05,0.6669821447966685,0.667,0.6695607761062133,-1.7855203331529346e-05
baseline-best-28,0.5,121,False,7.999309574264403,8.0,8.011724289083714,-0.0006904257355966337,0.500279614482671,0.5,0.500279614482671,0.00027961448267099787,-0.6531454345716623,-0.653,-0.6557577761353443,-0.00014543457166227292
baseline-best-28,0.5,122,False,6.999839980826177,7.0,7.0083935225765615,-0.0001600191738226897,0.50029501545608,0.5,0.50029501545608,0.00029501545608001667,-0.8772092025694915,-0.877,-0.8784908992914885,-0.00020920256949152893
baseline-best-28,0.5,123,False,6.997329188146581,7.0,6.994796565650508,-0.0026708118534193304,0.4999161755606159,0.5,0.4999161755606159,-8.382443938409478e-05,-0.5581465412739348,-0.558,-0.556967454355708,-0.0001465412739347638
baseline-best-28,0.5,124,False,5.9995196794201116,6.0,6.012145900500173,-0.0004803205798884491,0.500563461393646,0.5,0.500563461393646,0.0005634613936460475,0.18593850303744897,0.186,0.18545663937598164,-6.14969625510331e-05
baseline-best-28,0.5,125,False,6.0042565313707925,6.0,6.006009306348538,0.004256531370792516,0.5001612798909693,0.5,0.5001612798909693,0.000161279890969257,0.5736973951356376,0.574,0.5727378641798815,-0.0003026048643623991
baseline-best-28,0.5,126,False,7.999402314003476,8.0,8.01535561677531,-0.000597685996524433,0.5003797870855691,0.5,0.5003797870855691,0.00037978708556907215,-0.6942062347077517,-0.694,-0.6937017038183085,-0.00020623470775171793
baseline-best-28,0.5,127,False,5.996531424658018,6.0,6.02158062521072,-0.003468575341981861,0.5005386851526588,0.5,0.5005386851526588,0.0005386851526587577,0.09576238257156561,0.096,0.09465987699390488,-0.0002376174284343946
baseline-best-28,0.5,128,False,16.00342102264109,16.0,16.000841130000374,0.003421022641088456,0.5000395722785315,0.5,0.5000395722785315,3.957227853146339e-05,-0.285174459235374,-0.285,-0.2845544655160343,-0.00017445923537401375
baseline-best-28,0.5,129,False,7.001132062749583,7.0,7.021818306581173,0.0011320627495834401,0.5004449679874916,0.5,0.5004449679874916,0.0004449679874916068,-0.5921435124208786,-0.592,-0.5929536579349612,-0.00014351242087862204
baseline-best-28,0.5,130,False,5.99874931180385,6.0,6.0136786559737,-0.0012506881961495964,0.49997283296808687,0.5,0.49997283296808687,-2.716703191313341e-05,0.26689338426920184,0.267,0.26601658719289695,-0.00010661573079817632
baseline-best-28,0.5,131,False,5.99993153185703,6.0,6.007059923583085,-6.846814297034598e-05,0.5005033212731917,0.5,0.5005033212731917,0.000503321273191748,0.5598614571740774,0.56,0.5640561752339593,-0.00013854282592262734
baseline-best-28,0.5,132,False,7.995722738865173,8.0,7.989775488327587,-0.0042772611348267375,0.4997781220778381,0.5,0.4997781220778381,-0.00022187792216188384,-0.6726352002574374,-0.673,-0.6735850027838471,0.00036479974256264924
baseline-best-28,0.5,133,False,5.989710855445821,6.0,6.039647580518551,-0.01028914455417862,0.5013695365364638,0.5,0.5013695365364638,0.0013695365364637668,-0.3923987756857614,-0.392,-0.3934808801295947,-0.00039877568576141
baseline-best-28,0.5,134,False,7.001591623436154,7.0,7.009234308248329,0.0015916234361537107,0.5000702272942616,0.5,0.5000702272942616,7.022729426164886e-05,-0.588127969463592,-0.588,-0.5919306585223159,-0.00012796946359205918
baseline-best-28,0.5,135,False,5.999277847667483,6.0,5.995463935285158,-0.0007221523325169343,0.4997528764546744,0.5,0.4997528764546744,-0.00024712354532557823,0.21512919464538136,0.215,0.21588555102449927,0.0001291946453813586
baseline-best-28,0.5,136,False,5.998152603969588,6.0,5.974009600878714,-0.0018473960304117298,0.49953835778550376,0.5,0.49953835778550376,-0.00046164221449623843,0.5598982683539714,0.56,0.5628948161743214,-0.0001017316460286688
baseline-best-28,0.5,137,False,7.994113503889113,8.0,8.020071303376612,-0.005886496110886874,0.5004341996811257,0.5,0.5004341996811257,0.00043419968112567986,-0.6610461999770888,-0.661,-0.6632512796549929,-4.6199977088767774e-05
baseline-best-28,0.5,138,False,5.997479347461091,6.0,5.9995031628673265,-0.002520652538908763,0.49991645963268155,0.5,0.49991645963268155,-8.35403673184465e-05,-0.004787993085351576,-0.005,-0.006071670723896377,0.00021200691464842453
baseline-best-28,0.5,139,False,5.999814685851803,6.0,6.006773927601951,-0.00018531414819733527,0.5003032845595919,0.5,0.5003032845595919,0.0003032845595919431,-0.3621897759215559,-0.362,-0.36276686667216457,-0.0001897759215558903
baseline-best-28,0.5,140,False,5.998723431371774,6.0,5.995603788821276,-0.0012765686282261157,0.4999557674231818,0.5,0.4999557674231818,-4.423257681818171e-05,-0.35997153850041985,-0.36,-0.3588981658763321,2.8461499580134664e-05
baseline-best-28,0.5,141,False,6.985690911072308,7.0,7.018267155466487,-0.014309088927691782,0.5006006345018823,0.5,0.5006006345018823,0.0006006345018823023,-0.5899255836102771,-0.59,-0.5901912016470983,7.441638972283116e-05
baseline-best-28,0.5,142,False,5.999353769153197,6.0,5.989744040429235,-0.0006462308468027089,0.49972224931232573,0.5,0.49972224931232573,-0.0002777506876742719,0.21407257204720684,0.214,0.21372228242146704,7.257204720684252e-05
baseline-best-28,0.5,143,False,5.997762773553789,6.0,5.987034661687987,-0.00223722644621116,0.49979025852048975,0.5,0.49979025852048975,-0.00020974147951025035,0.5600595068495927,0.56,0.5637504305240779,5.950684959266095e-05
baseline-best-28,0.5,144,False,7.999931904178985,8.0,8.00679811598296,-6.809582101485745e-05,0.4999984048882256,0.5,0.4999984048882256,-1.5951117743884247e-06,-0.6568869983893991,-0.657,-0.6589534808417938,0.00011300161060090463
baseline-best-28,0.5,145,False,6.0026094836609385,6.0,5.994646822013253,0.002609483660938494,0.5000839955179867,0.5,0.5000839955179867,8.399551798665694e-05,-0.03211088475876599,-0.032,-0.03161364942264365,-0.00011088475876598614
baseline-best-28,0.5,146,False,6.00225014611603,6.0,5.999125534620339,0.0022501461160295833,0.5002953441173635,0.5,0.5002953441173635,0.0002953441173635385,-0.15428047509090478,-0.154,-0.1532550890819591,-0.00028047509090478595
baseline-best-28,0.5,147,False,6.002257456554215,6.0,6.005720035839196,0.0022574565542150538,0.5001791244759154,0.5,0.5001791244759154,0.00017912447591539316,-0.36012087215706434,-0.36,-0.3609515424355193,-0.00012087215706435561
baseline-best-28,0.5,148,False,6.0007742837749944,6.0,5.999343481540912,0.0007742837749944442,0.5000287688445499,0.5,0.5000287688445499,2.876884454994233e-05,-0.3319743899432579,-0.332,-0.33221808575123835,2.5610056742120246e-05
baseline-best-28,0.5,149,False,7.002331986790533,7.0,7.007436276935815,0.002331986790532703,0.5001929367075135,0.5,0.5001929367075135,0.00019293670751352465,-0.5931098782620917,-0.593,-0.595277111986029,-0.0001098782620917449
baseline-best-28,0.5,150,False,5.996218110988222,6.0,5.995545551066321,-0.0037818890117780057,0.5005229245113534,0.5,0.5005229245113534,0.0005229245113533842,0.24176648941147486,0.242,0.24324610657661738,-0.00023351058852513762
baseline-best-28,0.5,151,False,6.0038263679595465,6.0,5.997629376274536,0.003826367959546495,0.5001676031077169,0.5,0.5001676031077169,0.00016760310771690712,0.5569787562919797,0.557,0.5604917040360347,-2.124370802036868e-05
baseline-best-28,0.5,152,False,8.002206894829822,8.0,8.00807122427154,0.002206894829821948,0.5000678395915986,0.5,0.5000678395915986,6.783959159861741e-05,-0.6631823400327538,-0.663,-0.6657517797554254,-0.00018234003275374722
baseline-best-28,0.5,153,False,6.001008855964081,6.0,5.987384628071109,0.0010088559640806238,0.5000367754446622,0.5,0.5000367754446622,3.677544466218485e-05,-0.23502307862383393,-0.235,-0.23411183836898627,-2.307862383393866e-05
baseline-best-28,0.5,154,False,6.001069100542202,6.0,6.000589417801724,0.001069100542202328,0.5000334472574827,0.5,0.5000334472574827,3.344725748266608e-05,0.04897121486508292,0.049,0.0469792350400737,-2.87851349170809e-05
baseline-best-28,0.5,155,False,5.996973774011786,6.0,5.987655809001788,-0.003026225988214115,0.4997822289917955,0.5,0.4997822289917955,-0.00021777100820452588,-0.3587662935844545,-0.359,-0.3565602194241545,0.0002337064155454871
baseline-best-28,0.5,156,False,6.002690100301879,6.0,6.000358035257345,0.002690100301879106,0.5000979267123963,0.5,0.5000979267123963,9.792671239627904e-05,-0.3611849774296083,-0.361,-0.36058366890333493,-0.00018497742960832397
baseline-best-28,0.5,157,False,7.01412586016041,7.0,6.996201058273997,0.014125860160410397,0.4994835375664686,0.5,0.4994835375664686,-0.0005164624335313728,-0.5659566220951744,-0.566,-0.5699829482830145,4.337790482555892e-05
baseline-best-28,0.5,158,False,6.0059148797472135,6.0,5.982373357474586,0.005914879747213497,0.4994827772903634,0.5,0.4994827772903634,-0.0005172227096366111,0.10808962831627736,0.108,0.11060695156319074,8.962831627735979e-05
baseline-best-28,0.5,159,False,6.004895864904841,6.0,5.998341404939745,0.004895864904841396,0.5001718585302487,0.5,0.5001718585302487,0.000171858530248703,0.5811318438910709,0.581,0.5847055253695432,0.0001318438910709041
baseline-best-28,0.5,160,False,8.001357339793312,8.0,8.011051800146623,0.0013573397933122067,0.5001994088739062,0.5,0.5001994088739062,0.00019940887390623718,-0.6683568406918434,-0.668,-0.6714351743384452,-0.0003568406918433853
baseline-best-28,0.5,161,False,7.0017283603309135,7.0,6.990497932286499,0.0017283603309135032,0.49958218910051355,0.5,0.49958218910051355,-0.00041781089948644823,-0.30999398109328696,-0.31,-0.31128901902298384,6.018906713034511e-06
baseline-best-28,0.5,162,False,6.00624198518828,6.0,5.980240302018955,0.006241985188279564,0.4995170826585381,0.5,0.4995170826585381,-0.0004829173414618859,0.17006266324149896,0.17,0.1699827601219988,6.26632414989503e-05
baseline-best-28,0.5,163,False,6.002221628476807,6.0,5.99448381366889,0.0022216284768070693,0.5000673143776792,0.5,0.5000673143776792,6.731437767915072e-05,0.5671002169567047,0.567,0.5715716049232501,0.00010021695670470177
baseline-best-28,0.5,164,False,7.998282337048899,8.0,8.005472648786034,-0.0017176629511013175,0.4999679521651073,0.5,0.4999679521651073,-3.204783489269003e-05,-0.6699904181538835,-0.67,-0.6731298960660419,9.581846116546444e-06
baseline-best-28,0.5,165,False,6.00295788173374,6.0,6.005230090789933,0.0029578817337396757,0.5002456488400392,0.5,0.5002456488400392,0.0002456488400391921,-0.19614224008552147,-0.196,-0.19649378087847844,-0.00014224008552146672
baseline-best-28,0.5,166,False,5.996101033830987,6.0,5.991614479422774,-0.003898966169012752,0.49987511183474576,0.5,0.49987511183474576,-0.0001248881652542444,-0.16486623928342564,-0.165,-0.16289469341069662,0.00013376071657436595
baseline-best-28,0.5,167,False,5.999319322178611,6.0,6.014099216907237,-0.0006806778213892528,0.5004124464480426,0.5,0.5004124464480426,0.00041244644804261377,0.020962971658398392,0.021,0.019066763165324574,-3.702834160160956e-05
baseline-best-28,0.5,168,False,7.9966524799437195,8.0,7.995048779932747,-0.003347520056280473,0.4999260692129296,0.5,0.4999260692129296,-7.393078707040868e-05,8.460299760235003e-05,0.0,-0.0011484778476256571,8.460299760235003e-05
baseline-best-28,1,1,False,6.979307277833539,7.0,7.014983454261828,-0.02069272216646123,0.5006700895866601,0.5,0.5006700895866601,0.0006700895866601497,-0.5921420964875157,-0.592,-0.5930831725930814,-0.00014209648751573045
baseline-best-28,1,2,False,5.997529975130427,6.0,5.9911146565021225,-0.0024700248695728177,0.49973866680794166,0.5,0.49973866680794166,-0.00026133319205834393,0.24399586642532653,0.244,0.24515494342880295,-4.133574673464979e-06
baseline-best-28,1,3,False,5.974201419250279,6.0,6.018750736346137,-0.02579858074972119,0.5010547590387352,0.5,0.5010547590387352,0.001054759038735198,0.558981163838854,0.559,0.5615401618309154,-1.8836161146063013e-05
baseline-best-28,1,4,False,7.997165103544423,8.0,8.000017983317747,-0.0028348964555773293,0.4998623423840209,0.5,0.4998623423840209,-0.0001376576159791143,-0.664851447340557,-0.665,-0.6675525948377169,0.0001485526594430242
baseline-best-28,1,5,False,5.993995166430077,6.0,6.020044223588184,-0.006004833569923207,0.5004618081522624,0.5,0.5004618081522624,0.00046180815226237737,-0.27410642073413566,-0.274,-0.27592169482640605,-0.00010642073413563713
baseline-best-28,1,6,False,6.00003707798477,6.0,6.014140818106266,3.707798476959567e-05,0.5002793496992273,0.5,0.5002793496992273,0.0002793496992272715,0.072861293561432,0.073,0.07241739042966526,-0.0001387064385679898
baseline-best-28,1,7,False,16.002557240224505,16.0,16.004920537409042,0.0025572402245046533,0.5000584211641425,0.5,0.5000584211641425,5.8421164142452575e-05,-0.14113325203730157,-0.141,-0.1410880220852972,-0.00013325203730157886
baseline-best-28,1,8,False,6.002845759590146,6.0,6.00324317981215,0.002845759590146102,0.5001007016307941,0.5,0.5001007016307941,0.00010070163079411998,-0.07013262543044398,-0.07,-0.07018134995555728,-0.00013262543044396946
baseline-best-28,1,9,False,6.989233344831088,7.0,7.0163979412176385,-0.010766655168912287,0.5004557912719491,0.5,0.5004557912719491,0.00045579127194905755,-0.5891678357748107,-0.589,-0.5917472431261869,-0.00016783577481072065
baseline-best-28,1,10,False,6.001689711204093,6.0,5.991432004078723,0.0016897112040927809,0.49971507655631664,0.5,0.49971507655631664,-0.0002849234436833603,0.23514404691694965,0.235,0.23614193964111108,0.00014404691694966387
baseline-best-28,1,11,False,6.00245681809911,6.0,6.007855572415117,0.002456818099109803,0.5001919524017013,0.5,0.5001919524017013,0.0001919524017013341,0.5588550445693363,0.559,0.5600298444661562,-0.00014495543066372907
baseline-best-28,1,12,False,8.00210260752282,8.0,8.002095805827139,0.002102607522820321,0.5000695910924838,0.5,0.5000695910924838,6.959109248383388e-05,-0.6561028973134165,-0.656,-0.6565552178636033,-0.00010289731341650565
baseline-best-28,1,13,False,6.000983056328885,6.0,5.992402145543509,0.00098305632888529,0.49973767969807315,0.5,0.49973767969807315,-0.00026232030192685496,-0.15581437608588472,-0.156,-0.1558177907235096,0.00018562391411527934
baseline-best-28,1,14,False,5.99889902933178,6.0,6.008579772181128,-0.0011009706682196807,0.5003433251834623,0.5,0.5003433251834623,0.0003433251834622508,0.006853687671038777,0.007,0.006249303535987528,-0.00014631232896122285
baseline-best-28,1,15,False,6.001236980146851,6.0,6.004883154460864,0.001236980146851252,0.5002282548410959,0.5,0.5002282548410959,0.00022825484109589844,-0.20414837118869966,-0.204,-0.20415580891952737,-0.00014837118869967525
baseline-best-28,1,16,False,5.998879337497365,6.0,6.006806121791227,-0.0011206625026352057,0.5003124298826342,0.5,0.5003124298826342,0.0003124298826342464,-0.2051343056294416,-0.205,-0.20483740713516602,-0.00013430562944161117
baseline-best-28,1,17,False,6.0027021485464545,6.0,6.003412188510764,0.0027021485464544526,0.5001161001708639,0.5,0.5001161001708639,0.00011610017086394198,-0.17712800670299592,-0.177,-0.17748371439361021,-0.00012800670299592531
baseline-best-28,1,18,False,6.000881794232094,6.0,6.003161455030835,0.000881794232094002,0.5000337406215977,0.5,0.5000337406215977,3.3740621597666554e-05,-0.17902936898221897,-0.179,-0.17961841650639468,-2.936898221897466e-05
baseline-best-28,1,19,False,6.0014816120293775,6.0,6.005784928528115,0.001481612029377466,0.5001486479475465,0.5,0.5001486479475465,0.00014864794754654298,-0.18207712904993853,-0.182,-0.1817884143057506,-7.712904993853464e-05
baseline-best-28,1,20,False,6.989407457341931,7.0,7.002774916227775,-0.010592542658068638,0.5004411766584764,0.5,0.5004411766584764,0.0004411766584764276,-0.590187641636785,-0.59,-0.5922422527389682,-0.00018764163678508528
baseline-best-28,1,21,False,6.00063467668414,6.0,6.00191231796303,0.0006346766841396345,0.5002906388560376,0.5,0.5002906388560376,0.0002906388560376394,0.24001756429755702,0.24,0.23952245717827536,1.756429755703226e-05
baseline-best-28,1,22,False,5.996565622490461,6.0,5.984881625455935,-0.0034343775095386775,0.49987146340634914,0.5,0.49987146340634914,-0.00012853659365086312,0.5579134401545799,0.558,0.5630537607707612,-8.655984542016437e-05
baseline-best-28,1,23,False,8.004295615236511,8.0,7.991642808845202,0.004295615236511452,0.4997648204881326,0.5,0.4997648204881326,-0.0002351795118674116,-0.6577953217373459,-0.658,-0.6592100995526017,0.00020467826265413436
baseline-best-28,1,24,False,6.001370632520032,6.0,6.00271250119292,0.0013706325200315561,0.4997446284199284,0.5,0.4997446284199284,-0.0002553715800716061,-0.21494938687224255,-0.215,-0.21637781486550667,5.061312775744842e-05
baseline-best-28,1,25,False,5.99881454792893,6.0,5.996403339237467,-0.0011854520710699035,0.4999592661253823,0.5,0.4999592661253823,-4.0733874617726595e-05,-0.18993344142251345,-0.19,-0.18844604434511802,6.655857748655292e-05
baseline-best-28,1,26,False,6.0016837595167365,6.0,5.998177579791406,0.0016837595167364938,0.5000659013079534,0.5,0.5000659013079534,6.590130795336435e-05,0.11599917898449394,0.116,0.11655186642593443,-8.210155060667246e-07
baseline-best-28,1,27,False,7.001825502611078,7.0,6.998492121508055,0.001825502611078278,0.4997391052449655,0.5,0.4997391052449655,-0.0002608947550344909,-0.6040445802571374,-0.604,-0.6067719196971818,-4.458025713738323e-05
baseline-best-28,1,28,False,5.998639363277563,6.0,5.994366702985237,-0.0013606367224365812,0.49995962767229685,0.5,0.49995962767229685,-4.037232770315313e-05,0.9012931612655529,0.901,0.9060425462350856,0.00029316126555289923
baseline-best-28,1,29,False,6.999113929429135,7.0,6.999038443909977,-0.000886070570865094,0.49997316485383286,0.5,0.49997316485383286,-2.683514616713678e-05,-0.9080660023280592,-0.908,-0.9100635519892915,-6.600232805920037e-05
baseline-best-28,1,30,False,6.997821572369585,7.0,6.997063842524171,-0.002178427630415314,0.4999150005696409,0.5,0.4999150005696409,-8.499943035911173e-05,-0.9059416808704359,-0.906,-0.9077286175964042,5.831912956411056e-05
